Tiempo,Acetona %w,Etanol %w,Butanol %w,Reflujo,Flujo de salida lateral,Carga térmica
1004,0.987072,0.975873,0.989382,8.03506,0.206488,35944.7
1004.4,0.987068,0.975871,0.989378,8.0304,0.187463,35962.1
1004.8,0.987063,0.975881,0.989374,8.0282,0.168756,35988.4
1005.2,0.987059,0.975893,0.98937,8.02846,0.15048,36023.4
1005.6,0.987054,0.975914,0.989366,8.03117,0.132747,36066.8
1006,0.98705,0.97594,0.989362,8.03631,0.115661,36118.5
1006.4,0.987045,0.975972,0.989358,8.04383,0.0993251,36178.1
1006.8,0.987041,0.976012,0.989355,8.05371,0.0838346,36245.3
1007.2,0.987036,0.976053,0.989351,8.06589,0.0692802,36319.6
1007.6,0.987032,0.976105,0.989348,8.08031,0.0557463,36400.8
1008,0.987028,0.976157,0.989344,8.09688,0.0433105,36488.4
1008.4,0.987024,0.976218,0.98934,8.11554,0.0320436,36581.9
1008.8,0.98702,0.97628,0.989337,8.13618,0.022009,36680.9
1009.2,0.987015,0.976348,0.989333,8.15871,0.0132626,36784.8
1009.6,0.987011,0.976418,0.989329,8.18301,0.00585262,36893.1
1010,0.987007,0.97649,0.989326,8.20896,7.61E-05,37005.3
1010.4,0.987003,0.976566,0.989322,8.23638,3.71E-05,37118.9
1010.8,0.986999,0.976643,0.989321,8.26502,1.94E-05,37233.3
1011.2,0.986995,0.97672,0.98932,8.29473,1.29E-05,37348.4
1011.6,0.986991,0.976796,0.989319,8.32539,1.16E-05,37464.3
1012,0.986987,0.976873,0.989318,8.35689,1.37E-05,37581.6
1012.4,0.986983,0.97695,0.989317,8.38915,1.95E-05,37700.3
1012.8,0.98698,0.977027,0.989316,8.42205,0.00310825,37819.5
1013.2,0.986978,0.977104,0.989315,8.4553,0.00819826,37938.3
1013.6,0.986977,0.977181,0.989314,8.48868,0.0146563,38055.8
1014,0.986975,0.977257,0.989313,8.52207,0.0224445,38170.8
1014.4,0.986974,0.977334,0.989314,8.5551,0.0315149,38282.4
1014.8,0.986972,0.977411,0.989316,8.58762,0.0418107,38390
1015.2,0.986971,0.977485,0.989317,8.61944,0.0532673,38492.5
1015.6,0.986969,0.977551,0.989319,8.65037,0.0658133,38589.5
1016,0.98697,0.977617,0.98932,8.68024,0.0793717,38680.1
1016.4,0.986972,0.977674,0.989322,8.70887,0.0938607,38763.8
1016.8,0.986973,0.97773,0.989323,8.73616,0.109194,38840.2
1017.2,0.986974,0.97778,0.989327,8.76186,0.125283,38908.7
1017.6,0.986975,0.977827,0.98933,8.78586,0.142033,38969
1018,0.986977,0.977866,0.989334,8.80801,0.15935,39020.7
1018.4,0.986978,0.977902,0.989338,8.82818,0.177135,39063.4
1018.8,0.986981,0.977931,0.989342,8.84621,0.195287,39096.9
1019.2,0.986985,0.977956,0.989346,8.86198,0.213705,39121
1019.6,0.986989,0.977974,0.98935,8.87537,0.232285,39135.3
1020,0.986992,0.977989,0.989353,8.88626,0.25092,39139.9
1020.4,0.986996,0.977993,0.989357,8.89455,0.269506,39134.6
1020.8,0.987,0.977995,0.989361,8.90017,0.287934,39119.3
1021.2,0.987004,0.977989,0.989365,8.90304,0.306098,39094.1
1021.6,0.987008,0.977978,0.98937,8.90312,0.323892,39059
1022,0.987012,0.977962,0.989374,8.90039,0.341209,39014.2
1022.4,0.987016,0.977938,0.989378,8.89484,0.357947,38959.9
1022.8,0.987021,0.977911,0.989382,8.8865,0.374002,38896.3
1023.2,0.987025,0.977874,0.989386,8.8754,0.389276,38823.9
1023.6,0.98703,0.977834,0.98939,8.86162,0.403673,38743.1
1024,0.987034,0.977787,0.989394,8.84523,0.417102,38654.3
1024.4,0.987039,0.977737,0.989398,8.82636,0.429477,38558.2
1024.8,0.987043,0.97768,0.989402,8.80512,0.440717,38455.1
1025.2,0.987047,0.97762,0.989407,8.78167,0.450748,38346.3
1025.6,0.987052,0.977553,0.989411,8.75617,0.459501,38232.1
1026,0.987056,0.977487,0.989415,8.7288,0.466917,38113.4
1026.4,0.987061,0.977411,0.989419,8.69975,0.472944,37991
1026.8,0.987065,0.977336,0.989423,8.66918,0.477537,37865.7
1027.2,0.98707,0.977257,0.989427,8.63741,0.480663,37738.5
1027.6,0.987074,0.977175,0.989429,8.60459,0.482296,37610.1
1028,0.987078,0.977093,0.989429,8.57095,0.48242,37481.6
1028.4,0.987083,0.977011,0.98943,8.53672,0.48103,37353.5
1028.8,0.987087,0.976928,0.989431,8.50212,0.478129,37226.8
1029.2,0.987092,0.976845,0.989431,8.46743,0.473732,37102.5
1029.6,0.987096,0.976763,0.989432,8.4328,0.467863,36981.3
1030,0.9871,0.97668,0.989433,8.39845,0.460555,36863.9
1030.4,0.9871,0.976597,0.989431,8.36465,0.451853,36751
1030.8,0.9871,0.976514,0.989429,8.33157,0.44181,36643.4
1031.2,0.9871,0.976438,0.989427,8.29943,0.430487,36541.7
1031.6,0.9871,0.976364,0.989425,8.2684,0.417957,36446.5
1032,0.987101,0.976293,0.989423,8.23867,0.404297,36358.2
1032.4,0.987101,0.976228,0.989421,8.21039,0.389594,36277.4
1032.8,0.9871,0.976165,0.989419,8.18374,0.373942,36204.5
1033.2,0.987097,0.97611,0.989416,8.15884,0.35744,36139.8
1033.6,0.987095,0.976058,0.989412,8.13583,0.340193,36083.6
1034,0.987092,0.976013,0.989408,8.11481,0.322311,36036.2
1034.4,0.98709,0.975974,0.989404,8.09591,0.303907,35997.8
1034.8,0.987087,0.97594,0.989399,8.07919,0.285097,35968.6
1035.2,0.987085,0.975914,0.989395,8.06474,0.266,35948.5
1035.6,0.987082,0.975892,0.989391,8.05263,0.246735,35937.6
1036,0.987077,0.975881,0.989387,8.04289,0.227423,35936
1036.4,0.987073,0.975872,0.989383,8.03557,0.208184,35943.5
1036.8,0.987068,0.975873,0.989379,8.0307,0.189136,35960.1
1037.2,0.987064,0.97588,0.989375,8.02828,0.170395,35985.7
1037.6,0.987059,0.975892,0.98937,8.02833,0.152076,36019.9
1038,0.987055,0.975912,0.989367,8.03082,0.13429,36062.6
1038.4,0.98705,0.975936,0.989363,8.03574,0.117142,36113.6
1038.8,0.987046,0.97597,0.989359,8.04306,0.100735,36172.5
1039.2,0.987041,0.976007,0.989356,8.05273,0.085165,36239
1039.6,0.987037,0.976052,0.989352,8.06471,0.0705236,36312.7
1040,0.987032,0.976099,0.989348,8.07893,0.0568955,36393.3
1040.4,0.987028,0.976154,0.989345,8.09532,0.0443589,36480.3
1040.8,0.987024,0.976211,0.989341,8.11379,0.0329853,36573.5
1041.2,0.98702,0.976275,0.989337,8.13426,0.0228387,36672
1041.6,0.987015,0.976339,0.989333,8.15663,0.0139757,36775.5
1042,0.987011,0.976412,0.98933,8.18078,0.00644528,36883.4
1042.4,0.987007,0.976484,0.989326,8.20659,3.36E-04,36995.3
1042.8,0.987003,0.976559,0.989322,8.23389,3.95E-05,37108.7
1043.2,0.986999,0.976636,0.989321,8.26243,2.04E-05,37223
1043.6,0.986995,0.976714,0.98932,8.29205,1.32E-05,37338.1
1044,0.986991,0.976791,0.989319,8.32263,1.15E-05,37454
1044.4,0.986987,0.976869,0.989318,8.35406,1.34E-05,37571.1
1044.8,0.986983,0.976946,0.989317,8.38626,1.88E-05,37689.6
1045.2,0.98698,0.977023,0.989316,8.41912,0.00272122,37809
1045.6,0.986978,0.9771,0.989315,8.45234,0.00768803,37927.9
1046,0.986977,0.977177,0.989314,8.48571,0.0140261,38045.4
1046.4,0.986975,0.977254,0.989313,8.51908,0.0216981,38160.6
1046.8,0.986974,0.977331,0.989314,8.5522,0.030657,38272.6
1047.2,0.986972,0.977408,0.989316,8.58479,0.0408466,38380.5
1047.6,0.986971,0.977478,0.989317,8.61668,0.0522031,38483.5
1048,0.986969,0.977545,0.989319,8.6477,0.0646556,38581.1
1048.4,0.98697,0.97761,0.98932,8.67768,0.0781275,38672.3
1048.8,0.986971,0.977669,0.989322,8.70643,0.0925375,38756.7
1049.2,0.986973,0.977727,0.989323,8.7338,0.1078,38833.7
1049.6,0.986974,0.977775,0.989326,8.75965,0.123825,38903
1050,0.986975,0.977824,0.98933,8.7838,0.140521,38964
1050.4,0.986977,0.977862,0.989334,8.80613,0.157791,39016.5
1050.8,0.986978,0.9779,0.989338,8.82647,0.175539,39060
1051.2,0.98698,0.977928,0.989342,8.8447,0.193663,39094.3
1051.6,0.986984,0.977955,0.989345,8.86068,0.212062,39119.2
1052,0.986988,0.977972,0.989349,8.87428,0.230631,39134.5
1052.4,0.986992,0.977987,0.989353,8.88539,0.249264,39139.9
1052.8,0.986996,0.977993,0.989357,8.89392,0.26786,39135.5
1053.2,0.987,0.977995,0.989361,8.89978,0.286307,39121.1
1053.6,0.987004,0.977991,0.989365,8.9029,0.304499,39096.8
1054,0.987007,0.977979,0.989369,8.90323,0.32233,39062.5
1054.4,0.987012,0.977965,0.989373,8.90075,0.339694,39018.6
1054.8,0.987016,0.97794,0.989377,8.89545,0.356487,38965.1
1055.2,0.987021,0.977913,0.989381,8.88736,0.372607,38902.4
1055.6,0.987025,0.977878,0.989385,8.8765,0.387954,38830.7
1056,0.98703,0.977837,0.98939,8.86295,0.402433,38750.6
1056.4,0.987034,0.977792,0.989394,8.8468,0.415952,38662.5
1056.8,0.987038,0.977741,0.989398,8.82814,0.428425,38567
1057.2,0.987043,0.977685,0.989402,8.8071,0.439769,38464.5
1057.6,0.987047,0.977625,0.989406,8.78384,0.449909,38356.2
1058,0.987052,0.97756,0.98941,8.75851,0.458779,38242.4
1058.4,0.987056,0.977492,0.989414,8.7313,0.466316,38124.1
1058.8,0.987061,0.977418,0.989418,8.70239,0.472468,38002
1059.2,0.987065,0.977344,0.989422,8.67195,0.47719,37876.9
1059.6,0.98707,0.977264,0.989426,8.64028,0.480448,37749.8
1060,0.987074,0.977183,0.989429,8.60754,0.482214,37621.5
1060.4,0.987079,0.977102,0.989429,8.57397,0.482473,37493
1060.8,0.987083,0.977019,0.98943,8.53977,0.481217,37364.8
1061.2,0.987088,0.976937,0.989431,8.50521,0.47845,37238
1061.6,0.987092,0.976854,0.989431,8.47053,0.474184,37113.4
1062,0.987097,0.976771,0.989432,8.43585,0.468444,36991.9
1062.4,0.987099,0.976689,0.989432,8.4015,0.461263,36874.1
1062.8,0.987099,0.976606,0.989432,8.36764,0.452683,36760.8
1063.2,0.9871,0.976523,0.989429,8.3345,0.442756,36652.8
1063.6,0.9871,0.976443,0.989427,8.30227,0.431544,36550.5
1064,0.987101,0.976371,0.989425,8.27114,0.419118,36454.6
1064.4,0.987101,0.976299,0.989423,8.24125,0.405555,36365.7
1064.8,0.987101,0.976234,0.989421,8.21284,0.390941,36284.2
1065.2,0.9871,0.976171,0.989419,8.18603,0.375369,36210.6
1065.6,0.987097,0.976115,0.989417,8.16097,0.358938,36145.2
1066,0.987095,0.976062,0.989412,8.13779,0.341753,36088.2
1066.4,0.987092,0.976017,0.989408,8.11659,0.323923,36040.1
1066.8,0.98709,0.975975,0.989404,8.0975,0.30556,36000.9
1067.2,0.987087,0.975944,0.9894,8.08058,0.286781,35970.8
1067.6,0.987085,0.975915,0.989396,8.06593,0.267705,35949.9
1068,0.987082,0.975895,0.989392,8.0536,0.24845,35938.2
1068.4,0.987078,0.975881,0.989387,8.04366,0.229137,35935.8
1068.8,0.987073,0.975873,0.989383,8.03612,0.209886,35942.5
1069.2,0.987069,0.975873,0.989379,8.03103,0.190816,35958.3
1069.6,0.987064,0.975877,0.989375,8.0284,0.172044,35983
1070,0.98706,0.975892,0.989371,8.02822,0.153683,36016.5
1070.4,0.987055,0.975909,0.989367,8.03049,0.135844,36058.5
1070.8,0.987051,0.975935,0.989363,8.0352,0.118635,36108.7
1071.2,0.987046,0.975967,0.989359,8.04231,0.102158,36166.9
1071.6,0.987042,0.976003,0.989356,8.05177,0.0865102,36232.8
1072,0.987037,0.976048,0.989352,8.06355,0.0717827,36305.9
1072.4,0.987033,0.976095,0.989348,8.07757,0.0580612,36385.9
1072.8,0.987029,0.976149,0.989345,8.09377,0.0454247,36472.4
1073.2,0.987025,0.976206,0.989341,8.11207,0.033945,36565
1073.6,0.98702,0.976269,0.989337,8.13237,0.0236869,36663.1
1074,0.987016,0.976335,0.989334,8.15457,0.0147078,36766.1
1074.4,0.987012,0.976405,0.98933,8.17856,0.0070572,36873.7
1074.8,0.987008,0.976478,0.989326,8.20423,7.77E-04,36985.2
1075.2,0.987004,0.976552,0.989323,8.23141,4.23E-05,37098.6
1075.6,0.987,0.976629,0.989322,8.25985,2.15E-05,37212.9
1076,0.986996,0.976707,0.98932,8.28938,1.36E-05,37327.9
1076.4,0.986991,0.976785,0.989319,8.31988,1.15E-05,37443.7
1076.8,0.986987,0.976863,0.989318,8.35124,1.31E-05,37560.6
1077.2,0.986983,0.976941,0.989317,8.38337,1.82E-05,37679
1077.6,0.98698,0.977019,0.989316,8.41615,0.0023476,37798.3
1078,0.986979,0.977097,0.989315,8.44939,0.00719117,37917.3
1078.4,0.986977,0.977174,0.989314,8.48279,0.0134087,38035.1
1078.8,0.986976,0.97725,0.989313,8.51616,0.0209639,38150.6
1079.2,0.986974,0.977327,0.989314,8.54926,0.0298105,38262.9
1079.6,0.986972,0.977403,0.989316,8.58189,0.0398932,38371.2
1080,0.986971,0.977471,0.989317,8.61386,0.0511488,38474.7
1080.4,0.986969,0.97754,0.989319,8.64496,0.0635069,38572.7
1080.8,0.98697,0.977604,0.98932,8.67502,0.0768915,38664.5
1081.2,0.986971,0.977664,0.989321,8.70388,0.0912215,38749.5
1081.6,0.986973,0.977721,0.989323,8.73143,0.106412,38827.2
1082,0.986974,0.977771,0.989326,8.75742,0.122373,38897.2
1082.4,0.986975,0.977819,0.98933,8.78173,0.139013,38958.9
1082.8,0.986976,0.977859,0.989334,8.80422,0.156236,39012.1
1083.2,0.986978,0.977896,0.989337,8.82475,0.173945,39056.5
1083.6,0.98698,0.977926,0.989341,8.84317,0.19204,39091.6
1084,0.986984,0.977952,0.989345,8.85935,0.210418,39117.4
1084.4,0.986988,0.977971,0.989349,8.87317,0.228977,39133.5
1084.8,0.986992,0.977985,0.989353,8.88451,0.247609,39139.8
1085.2,0.986996,0.977994,0.989356,8.89327,0.266212,39136.3
1085.6,0.986999,0.977994,0.989361,8.89937,0.284677,39122.8
1086,0.987003,0.977993,0.989365,8.90273,0.302896,39099.3
1086.4,0.987007,0.97798,0.989369,8.90331,0.320763,39066
1086.8,0.987011,0.977965,0.989373,8.90108,0.338173,39022.9
1087.2,0.987016,0.977943,0.989377,8.89604,0.355021,38970.2
1087.6,0.98702,0.977915,0.989381,8.88819,0.371204,38908.3
1088,0.987025,0.977881,0.989385,8.87758,0.386624,38837.4
1088.4,0.987029,0.977841,0.989389,8.86426,0.401184,38758.1
1088.8,0.987033,0.977797,0.989393,8.84833,0.414792,38670.7
1089.2,0.987038,0.977745,0.989397,8.82989,0.427361,38575.8
1089.6,0.987042,0.977691,0.989401,8.80906,0.438808,38474.1
1090,0.987047,0.97763,0.989405,8.78599,0.449058,38366.2
1090.4,0.987051,0.977567,0.989409,8.76084,0.458043,38252.9
1090.8,0.987056,0.977497,0.989413,8.73379,0.465701,38134.9
